 ./electrum-meowcoin-v2.1.0-24-gf18eaa7c3-dirty-x86_64.AppImage --oneserver --server meowelectrum2.testtopper.biz:50002:s -v 
 79.86 | I | blockchain.Blockchain | LWMA: height=1622998, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622998, algo=scrypt, found=58/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622999, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1622999, algo=meowpow, found=60/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623000, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623000, algo=scrypt, found=59/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623001, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623001, algo=scrypt, found=60/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623002, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623002, algo=scrypt, found=61/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623003, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623003, algo=scrypt, found=62/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623004, detected algo=meowpow from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623004, algo=meowpow, found=61/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623005, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623005, algo=scrypt, found=63/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623006, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623006, algo=scrypt, found=64/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623007, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623007, algo=scrypt, found=65/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623008, detected algo=meowpow from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623008, algo=meowpow, found=62/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623009, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623009, algo=scrypt, found=66/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623010, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623010, algo=scrypt, found=67/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623011, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623011, algo=scrypt, found=68/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623012, detected algo=meowpow from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623012, algo=meowpow, found=63/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623013, detected algo=scrypt from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623013, algo=scrypt, found=69/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623014, detected algo=meowpow from header
 79.87 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.87 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.87 | I | blockchain.Blockchain | LWMA: height=1623014, algo=meowpow, found=64/91, need more headers
 79.87 | I | blockchain.Blockchain | LWMA: height=1623015, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623015, algo=meowpow, found=65/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623016, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623016, algo=meowpow, found=66/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623017, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623017, algo=meowpow, found=67/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623018, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623018, algo=meowpow, found=68/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623019, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623019, algo=meowpow, found=69/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623020, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623020, algo=scrypt, found=70/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623021, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623021, algo=scrypt, found=71/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623022, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623022, algo=scrypt, found=72/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623023, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623023, algo=meowpow, found=70/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623024, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623024, algo=meowpow, found=71/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623025, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623025, algo=meowpow, found=72/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623026, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623026, algo=meowpow, found=73/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623027, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623027, algo=scrypt, found=73/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623028, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623028, algo=scrypt, found=74/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623029, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623029, algo=scrypt, found=75/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623030, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623030, algo=meowpow, found=74/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623031, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623031, algo=scrypt, found=76/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623032, detected algo=scrypt from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.88 | I | blockchain.Blockchain | LWMA: height=1623032, algo=scrypt, found=77/91, need more headers
 79.88 | I | blockchain.Blockchain | LWMA: height=1623033, detected algo=meowpow from header
 79.88 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.88 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623033, algo=meowpow, found=75/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623034, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623034, algo=meowpow, found=76/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623035, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623035, algo=scrypt, found=78/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623036, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623036, algo=scrypt, found=79/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623037, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623037, algo=scrypt, found=80/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623038, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623038, algo=meowpow, found=77/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623039, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623039, algo=meowpow, found=78/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623040, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623040, algo=meowpow, found=79/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623041, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623041, algo=scrypt, found=81/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623042, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623042, algo=scrypt, found=82/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623043, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623043, algo=meowpow, found=80/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623044, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623044, algo=meowpow, found=81/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623045, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623045, algo=meowpow, found=82/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623046, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623046, algo=scrypt, found=83/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623047, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623047, algo=meowpow, found=83/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623048, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623048, algo=scrypt, found=84/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623049, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623049, algo=scrypt, found=85/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623050, detected algo=meowpow from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623050, algo=meowpow, found=84/91, need more headers
 79.89 | I | blockchain.Blockchain | LWMA: height=1623051, detected algo=scrypt from header
 79.89 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.89 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.89 | I | blockchain.Blockchain | LWMA: height=1623051, algo=scrypt, found=86/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623052, detected algo=scrypt from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623052, algo=scrypt, found=87/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623053, detected algo=scrypt from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623053, algo=scrypt, found=88/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623054, detected algo=scrypt from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623054, algo=scrypt, found=89/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623055, detected algo=meowpow from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623055, algo=meowpow, found=85/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623056, detected algo=scrypt from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623056, algo=scrypt, found=90/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623057, detected algo=scrypt from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623058, detected algo=scrypt from header
 79.90 | I | blockchain.Blockchain | LWMA: height=1623059, detected algo=meowpow from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623059, algo=meowpow, found=86/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623060, detected algo=scrypt from header
 79.90 | I | blockchain.Blockchain | LWMA: height=1623061, detected algo=scrypt from header
 79.90 | I | blockchain.Blockchain | LWMA: height=1623062, detected algo=scrypt from header
 79.90 | I | blockchain.Blockchain | LWMA: height=1623063, detected algo=scrypt from header
 79.90 | I | blockchain.Blockchain | LWMA: height=1623064, detected algo=meowpow from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623064, algo=meowpow, found=87/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623065, detected algo=meowpow from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.90 | I | blockchain.Blockchain | LWMA: height=1623065, algo=meowpow, found=88/91, need more headers
 79.90 | I | blockchain.Blockchain | LWMA: height=1623066, detected algo=scrypt from header
 79.90 | I | blockchain.Blockchain | LWMA: height=1623067, detected algo=meowpow from header
 79.90 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.90 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.91 | I | blockchain.Blockchain | LWMA: height=1623067, algo=meowpow, found=89/91, need more headers
 79.91 | I | blockchain.Blockchain | LWMA: height=1623068, detected algo=meowpow from header
 79.91 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.91 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.91 | I | blockchain.Blockchain | LWMA: height=1623068, algo=meowpow, found=90/91, need more headers
 79.91 | I | blockchain.Blockchain | LWMA: height=1623069, detected algo=meowpow from header
 79.91 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.91 | E | blockchain.Blockchain | Header validation FAILED at height 1623069:
 79.91 | E | blockchain.Blockchain |   Algorithm: meowpow
 79.91 | E | blockchain.Blockchain |   Version: 0x30090000
 79.91 | E | blockchain.Blockchain |   Bits: 0x1c00ea4e
 79.91 | E | blockchain.Blockchain |   Target used: 79974113805835534764863428505880159898553845310068311135525821791
 79.91 | E | blockchain.Blockchain |   Error: bits mismatch: 469811816 vs 469822030
 79.91 | I | blockchain.Blockchain | verify_chunk from height 1622880 failed: InvalidHeader('bits mismatch: 469811816 vs 469822030')
